part_id,folder_name,image_path,view,metadata_path,reference,part_number,supplier,material,part_title,design,weight,eclass,rohs
189576282-114-atm60-aaa12x12,189576282-114-atm60-aaa12x12,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576282-114-atm60-aaa12x12/atm60-aaa12x12_640x480_front.jpg,front,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576282-114-atm60-aaa12x12/atm60-aaa12x12.txt,ATM60-AAA12X12,10-30072013-122104,Sick,,Absolute Encoder Sick 8192 ppr 3000rpm SSI-Gray Hollow 10  32 V dc,Absolute Encoder Sick 8192 ppr 3000rpm SSI-Gray Hollow 10  32 V dc,,,
189576282-114-atm60-aaa12x12,189576282-114-atm60-aaa12x12,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576282-114-atm60-aaa12x12/atm60-aaa12x12_640x480_bottom.jpg,bottom,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576282-114-atm60-aaa12x12/atm60-aaa12x12.txt,ATM60-AAA12X12,10-30072013-122104,Sick,,Absolute Encoder Sick 8192 ppr 3000rpm SSI-Gray Hollow 10  32 V dc,Absolute Encoder Sick 8192 ppr 3000rpm SSI-Gray Hollow 10  32 V dc,,,
189576829-114-sk_638_____l_25,189576829-114-sk_638_____l_25,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576829-114-sk_638_____l_25/sk_638_____l_25_640x480_iso.jpg,iso,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576829-114-sk_638_____l_25/sk_638_____l_25.txt,SK 638 25,34-23062017-103198,Fischer Elektronik GmbH & Co. KG,,"10,3 x 40 mm, SK 638 …",Strangkühlkörper für Einrast-Transistorhaltefeder,,,
189576829-114-sk_638_____l_25,189576829-114-sk_638_____l_25,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576829-114-sk_638_____l_25/sk_638_____l_25_640x480_bottom.jpg,bottom,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576829-114-sk_638_____l_25/sk_638_____l_25.txt,SK 638 25,34-23062017-103198,Fischer Elektronik GmbH & Co. KG,,"10,3 x 40 mm, SK 638 …",Strangkühlkörper für Einrast-Transistorhaltefeder,,,
189576829-114-sk_638_____l_25,189576829-114-sk_638_____l_25,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576829-114-sk_638_____l_25/sk_638_____l_25_640x480_top.jpg,top,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576829-114-sk_638_____l_25/sk_638_____l_25.txt,SK 638 25,34-23062017-103198,Fischer Elektronik GmbH & Co. KG,,"10,3 x 40 mm, SK 638 …",Strangkühlkörper für Einrast-Transistorhaltefeder,,,
189576829-114-sk_638_____l_25,189576829-114-sk_638_____l_25,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576829-114-sk_638_____l_25/sk_638_____l_25_640x480_right.jpg,right,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576829-114-sk_638_____l_25/sk_638_____l_25.txt,SK 638 25,34-23062017-103198,Fischer Elektronik GmbH & Co. KG,,"10,3 x 40 mm, SK 638 …",Strangkühlkörper für Einrast-Transistorhaltefeder,,,
189576829-114-sk_638_____l_25,189576829-114-sk_638_____l_25,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576829-114-sk_638_____l_25/sk_638_____l_25_640x480_front.jpg,front,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576829-114-sk_638_____l_25/sk_638_____l_25.txt,SK 638 25,34-23062017-103198,Fischer Elektronik GmbH & Co. KG,,"10,3 x 40 mm, SK 638 …",Strangkühlkörper für Einrast-Transistorhaltefeder,,,
189576829-114-sk_638_____l_25,189576829-114-sk_638_____l_25,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576829-114-sk_638_____l_25/sk_638_____l_25_640x480_back.jpg,back,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576829-114-sk_638_____l_25/sk_638_____l_25.txt,SK 638 25,34-23062017-103198,Fischer Elektronik GmbH & Co. KG,,"10,3 x 40 mm, SK 638 …",Strangkühlkörper für Einrast-Transistorhaltefeder,,,
189576829-114-sk_638_____l_25,189576829-114-sk_638_____l_25,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576829-114-sk_638_____l_25/sk_638_____l_25_640x480_left.jpg,left,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576829-114-sk_638_____l_25/sk_638_____l_25.txt,SK 638 25,34-23062017-103198,Fischer Elektronik GmbH & Co. KG,,"10,3 x 40 mm, SK 638 …",Strangkühlkörper für Einrast-Transistorhaltefeder,,,
189576514-114-71071085,189576514-114-71071085,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576514-114-71071085/71071085_640x480_back.jpg,back,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576514-114-71071085/71071085.txt,7447070,90-06122023-040937,Wurth Elektronik,,100 µH ±20 % Composite Iron Powder Toroidal Induct,100 µH ±20 % Composite Iron Powder Toroidal Induct,,,
189576514-114-71071085,189576514-114-71071085,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576514-114-71071085/71071085_640x480_front.jpg,front,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576514-114-71071085/71071085.txt,7447070,90-06122023-040937,Wurth Elektronik,,100 µH ±20 % Composite Iron Powder Toroidal Induct,100 µH ±20 % Composite Iron Powder Toroidal Induct,,,
189576514-114-71071085,189576514-114-71071085,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576514-114-71071085/71071085_640x480_right.jpg,right,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576514-114-71071085/71071085.txt,7447070,90-06122023-040937,Wurth Elektronik,,100 µH ±20 % Composite Iron Powder Toroidal Induct,100 µH ±20 % Composite Iron Powder Toroidal Induct,,,
189576514-114-71071085,189576514-114-71071085,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576514-114-71071085/71071085_640x480_left.jpg,left,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576514-114-71071085/71071085.txt,7447070,90-06122023-040937,Wurth Elektronik,,100 µH ±20 % Composite Iron Powder Toroidal Induct,100 µH ±20 % Composite Iron Powder Toroidal Induct,,,
189576514-114-71071085,189576514-114-71071085,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576514-114-71071085/71071085_640x480_iso.jpg,iso,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576514-114-71071085/71071085.txt,7447070,90-06122023-040937,Wurth Elektronik,,100 µH ±20 % Composite Iron Powder Toroidal Induct,100 µH ±20 % Composite Iron Powder Toroidal Induct,,,
189576514-114-71071085,189576514-114-71071085,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576514-114-71071085/71071085_640x480_top.jpg,top,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576514-114-71071085/71071085.txt,7447070,90-06122023-040937,Wurth Elektronik,,100 µH ±20 % Composite Iron Powder Toroidal Induct,100 µH ±20 % Composite Iron Powder Toroidal Induct,,,
189576514-114-71071085,189576514-114-71071085,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576514-114-71071085/71071085_640x480_bottom.jpg,bottom,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576514-114-71071085/71071085.txt,7447070,90-06122023-040937,Wurth Elektronik,,100 µH ±20 % Composite Iron Powder Toroidal Induct,100 µH ±20 % Composite Iron Powder Toroidal Induct,,,
189576581-114-_a921cy-470m_p3,189576581-114-_a921cy-470m_p3,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576581-114-_a921cy-470m_p3/_a921cy-470m_p3_640x480_top.jpg,top,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576581-114-_a921cy-470m_p3/_a921cy-470m_p3.txt,#A921CY-470M=P3,90-07112024-042231,MURATA,,#A921CY-470M=P3,"Wire Wound Ferrite Inductor for Power Lines, #A921CY-470M=P3",,,
189576581-114-_a921cy-470m_p3,189576581-114-_a921cy-470m_p3,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576581-114-_a921cy-470m_p3/_a921cy-470m_p3_640x480_iso.jpg,iso,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576581-114-_a921cy-470m_p3/_a921cy-470m_p3.txt,#A921CY-470M=P3,90-07112024-042231,MURATA,,#A921CY-470M=P3,"Wire Wound Ferrite Inductor for Power Lines, #A921CY-470M=P3",,,
189576581-114-_a921cy-470m_p3,189576581-114-_a921cy-470m_p3,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576581-114-_a921cy-470m_p3/_a921cy-470m_p3_640x480_left.jpg,left,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576581-114-_a921cy-470m_p3/_a921cy-470m_p3.txt,#A921CY-470M=P3,90-07112024-042231,MURATA,,#A921CY-470M=P3,"Wire Wound Ferrite Inductor for Power Lines, #A921CY-470M=P3",,,
189576581-114-_a921cy-470m_p3,189576581-114-_a921cy-470m_p3,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576581-114-_a921cy-470m_p3/_a921cy-470m_p3_640x480_bottom.jpg,bottom,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576581-114-_a921cy-470m_p3/_a921cy-470m_p3.txt,#A921CY-470M=P3,90-07112024-042231,MURATA,,#A921CY-470M=P3,"Wire Wound Ferrite Inductor for Power Lines, #A921CY-470M=P3",,,
189576581-114-_a921cy-470m_p3,189576581-114-_a921cy-470m_p3,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576581-114-_a921cy-470m_p3/_a921cy-470m_p3_640x480_right.jpg,right,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576581-114-_a921cy-470m_p3/_a921cy-470m_p3.txt,#A921CY-470M=P3,90-07112024-042231,MURATA,,#A921CY-470M=P3,"Wire Wound Ferrite Inductor for Power Lines, #A921CY-470M=P3",,,
189576581-114-_a921cy-470m_p3,189576581-114-_a921cy-470m_p3,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576581-114-_a921cy-470m_p3/_a921cy-470m_p3_640x480_front.jpg,front,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576581-114-_a921cy-470m_p3/_a921cy-470m_p3.txt,#A921CY-470M=P3,90-07112024-042231,MURATA,,#A921CY-470M=P3,"Wire Wound Ferrite Inductor for Power Lines, #A921CY-470M=P3",,,
189576581-114-_a921cy-470m_p3,189576581-114-_a921cy-470m_p3,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576581-114-_a921cy-470m_p3/_a921cy-470m_p3_640x480_back.jpg,back,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576581-114-_a921cy-470m_p3/_a921cy-470m_p3.txt,#A921CY-470M=P3,90-07112024-042231,MURATA,,#A921CY-470M=P3,"Wire Wound Ferrite Inductor for Power Lines, #A921CY-470M=P3",,,
189576149-114-7076231,189576149-114-7076231,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576149-114-7076231/7076231_640x480_top.jpg,top,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576149-114-7076231/7076231.txt,7076231,90-22032024-044318,RS PRO,,"AXIAL AL CAP, 0.47UF, 50V","AXIAL AL CAP, 0.47UF, 50V",,,
189576149-114-7076231,189576149-114-7076231,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576149-114-7076231/7076231_640x480_right.jpg,right,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576149-114-7076231/7076231.txt,7076231,90-22032024-044318,RS PRO,,"AXIAL AL CAP, 0.47UF, 50V","AXIAL AL CAP, 0.47UF, 50V",,,
189576149-114-7076231,189576149-114-7076231,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576149-114-7076231/7076231_640x480_front.jpg,front,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576149-114-7076231/7076231.txt,7076231,90-22032024-044318,RS PRO,,"AXIAL AL CAP, 0.47UF, 50V","AXIAL AL CAP, 0.47UF, 50V",,,
189576149-114-7076231,189576149-114-7076231,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576149-114-7076231/7076231_640x480_iso.jpg,iso,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576149-114-7076231/7076231.txt,7076231,90-22032024-044318,RS PRO,,"AXIAL AL CAP, 0.47UF, 50V","AXIAL AL CAP, 0.47UF, 50V",,,
189576149-114-7076231,189576149-114-7076231,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576149-114-7076231/7076231_640x480_left.jpg,left,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576149-114-7076231/7076231.txt,7076231,90-22032024-044318,RS PRO,,"AXIAL AL CAP, 0.47UF, 50V","AXIAL AL CAP, 0.47UF, 50V",,,
189576149-114-7076231,189576149-114-7076231,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576149-114-7076231/7076231_640x480_bottom.jpg,bottom,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576149-114-7076231/7076231.txt,7076231,90-22032024-044318,RS PRO,,"AXIAL AL CAP, 0.47UF, 50V","AXIAL AL CAP, 0.47UF, 50V",,,
189576149-114-7076231,189576149-114-7076231,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576149-114-7076231/7076231_640x480_back.jpg,back,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576149-114-7076231/7076231.txt,7076231,90-22032024-044318,RS PRO,,"AXIAL AL CAP, 0.47UF, 50V","AXIAL AL CAP, 0.47UF, 50V",,,
189576177-114-759407,189576177-114-759407,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576177-114-759407/759407_640x480_back.jpg,back,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576177-114-759407/759407.txt,BLRCH104A125B48,90-07032026-031541,Schneider Electric,,CAPACITOR CAN HDY 10.4/12.5KVAR 480V,CAPACITOR CAN HDY 10.4/12.5KVAR 480V,,,
189576177-114-759407,189576177-114-759407,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576177-114-759407/759407_640x480_iso.jpg,iso,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576177-114-759407/759407.txt,BLRCH104A125B48,90-07032026-031541,Schneider Electric,,CAPACITOR CAN HDY 10.4/12.5KVAR 480V,CAPACITOR CAN HDY 10.4/12.5KVAR 480V,,,
189576177-114-759407,189576177-114-759407,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576177-114-759407/759407_640x480_front.jpg,front,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576177-114-759407/759407.txt,BLRCH104A125B48,90-07032026-031541,Schneider Electric,,CAPACITOR CAN HDY 10.4/12.5KVAR 480V,CAPACITOR CAN HDY 10.4/12.5KVAR 480V,,,
189576177-114-759407,189576177-114-759407,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576177-114-759407/759407_640x480_right.jpg,right,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576177-114-759407/759407.txt,BLRCH104A125B48,90-07032026-031541,Schneider Electric,,CAPACITOR CAN HDY 10.4/12.5KVAR 480V,CAPACITOR CAN HDY 10.4/12.5KVAR 480V,,,
189576177-114-759407,189576177-114-759407,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576177-114-759407/759407_640x480_bottom.jpg,bottom,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576177-114-759407/759407.txt,BLRCH104A125B48,90-07032026-031541,Schneider Electric,,CAPACITOR CAN HDY 10.4/12.5KVAR 480V,CAPACITOR CAN HDY 10.4/12.5KVAR 480V,,,
189576177-114-759407,189576177-114-759407,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576177-114-759407/759407_640x480_left.jpg,left,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576177-114-759407/759407.txt,BLRCH104A125B48,90-07032026-031541,Schneider Electric,,CAPACITOR CAN HDY 10.4/12.5KVAR 480V,CAPACITOR CAN HDY 10.4/12.5KVAR 480V,,,
189576177-114-759407,189576177-114-759407,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576177-114-759407/759407_640x480_top.jpg,top,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576177-114-759407/759407.txt,BLRCH104A125B48,90-07032026-031541,Schneider Electric,,CAPACITOR CAN HDY 10.4/12.5KVAR 480V,CAPACITOR CAN HDY 10.4/12.5KVAR 480V,,,
189576026-114-70258696,189576026-114-70258696,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576026-114-70258696/70258696_640x480_back.jpg,back,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576026-114-70258696/70258696.txt,EEH-ZA1E101XP,90-07122023-062746,Panasonic,,Hybrid Cap SMT ZA 25V 100uF low ESR,Hybrid Cap SMT ZA 25V 100uF low ESR,,,
189576026-114-70258696,189576026-114-70258696,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576026-114-70258696/70258696_640x480_bottom.jpg,bottom,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576026-114-70258696/70258696.txt,EEH-ZA1E101XP,90-07122023-062746,Panasonic,,Hybrid Cap SMT ZA 25V 100uF low ESR,Hybrid Cap SMT ZA 25V 100uF low ESR,,,
189576026-114-70258696,189576026-114-70258696,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576026-114-70258696/70258696_640x480_left.jpg,left,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576026-114-70258696/70258696.txt,EEH-ZA1E101XP,90-07122023-062746,Panasonic,,Hybrid Cap SMT ZA 25V 100uF low ESR,Hybrid Cap SMT ZA 25V 100uF low ESR,,,
189576026-114-70258696,189576026-114-70258696,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576026-114-70258696/70258696_640x480_iso.jpg,iso,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576026-114-70258696/70258696.txt,EEH-ZA1E101XP,90-07122023-062746,Panasonic,,Hybrid Cap SMT ZA 25V 100uF low ESR,Hybrid Cap SMT ZA 25V 100uF low ESR,,,
189576026-114-70258696,189576026-114-70258696,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576026-114-70258696/70258696_640x480_front.jpg,front,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576026-114-70258696/70258696.txt,EEH-ZA1E101XP,90-07122023-062746,Panasonic,,Hybrid Cap SMT ZA 25V 100uF low ESR,Hybrid Cap SMT ZA 25V 100uF low ESR,,,
189576026-114-70258696,189576026-114-70258696,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576026-114-70258696/70258696_640x480_right.jpg,right,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576026-114-70258696/70258696.txt,EEH-ZA1E101XP,90-07122023-062746,Panasonic,,Hybrid Cap SMT ZA 25V 100uF low ESR,Hybrid Cap SMT ZA 25V 100uF low ESR,,,
189576026-114-70258696,189576026-114-70258696,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576026-114-70258696/70258696_640x480_top.jpg,top,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576026-114-70258696/70258696.txt,EEH-ZA1E101XP,90-07122023-062746,Panasonic,,Hybrid Cap SMT ZA 25V 100uF low ESR,Hybrid Cap SMT ZA 25V 100uF low ESR,,,
189576293-114-01401215,189576293-114-01401215,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576293-114-01401215/01401215_640x480_bottom.jpg,bottom,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576293-114-01401215/01401215.txt,01401215,90-27062023-018543,Shenzhen Inovance Technology,,Absolute encoder 01401215,Absolute encoder 01401215,,,
189576293-114-01401215,189576293-114-01401215,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576293-114-01401215/01401215_640x480_iso.jpg,iso,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576293-114-01401215/01401215.txt,01401215,90-27062023-018543,Shenzhen Inovance Technology,,Absolute encoder 01401215,Absolute encoder 01401215,,,
189576293-114-01401215,189576293-114-01401215,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576293-114-01401215/01401215_640x480_top.jpg,top,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576293-114-01401215/01401215.txt,01401215,90-27062023-018543,Shenzhen Inovance Technology,,Absolute encoder 01401215,Absolute encoder 01401215,,,
189576293-114-01401215,189576293-114-01401215,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576293-114-01401215/01401215_640x480_back.jpg,back,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576293-114-01401215/01401215.txt,01401215,90-27062023-018543,Shenzhen Inovance Technology,,Absolute encoder 01401215,Absolute encoder 01401215,,,
189576293-114-01401215,189576293-114-01401215,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576293-114-01401215/01401215_640x480_right.jpg,right,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576293-114-01401215/01401215.txt,01401215,90-27062023-018543,Shenzhen Inovance Technology,,Absolute encoder 01401215,Absolute encoder 01401215,,,
189576293-114-01401215,189576293-114-01401215,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576293-114-01401215/01401215_640x480_front.jpg,front,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576293-114-01401215/01401215.txt,01401215,90-27062023-018543,Shenzhen Inovance Technology,,Absolute encoder 01401215,Absolute encoder 01401215,,,
189576293-114-01401215,189576293-114-01401215,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576293-114-01401215/01401215_640x480_left.jpg,left,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576293-114-01401215/01401215.txt,01401215,90-27062023-018543,Shenzhen Inovance Technology,,Absolute encoder 01401215,Absolute encoder 01401215,,,
189576534-114-70027399,189576534-114-70027399,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576534-114-70027399/70027399_640x480_top.jpg,top,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576534-114-70027399/70027399.txt,RN212-2-02,90-07122023-066961,Schaffner,,"1.8mH -30 to +50% Current Compensated Choke, 2A Id","1.8mH -30 to +50% Current Compensated Choke, 2A Id",,,
189576534-114-70027399,189576534-114-70027399,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576534-114-70027399/70027399_640x480_right.jpg,right,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576534-114-70027399/70027399.txt,RN212-2-02,90-07122023-066961,Schaffner,,"1.8mH -30 to +50% Current Compensated Choke, 2A Id","1.8mH -30 to +50% Current Compensated Choke, 2A Id",,,
189576534-114-70027399,189576534-114-70027399,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576534-114-70027399/70027399_640x480_front.jpg,front,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576534-114-70027399/70027399.txt,RN212-2-02,90-07122023-066961,Schaffner,,"1.8mH -30 to +50% Current Compensated Choke, 2A Id","1.8mH -30 to +50% Current Compensated Choke, 2A Id",,,
189576534-114-70027399,189576534-114-70027399,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576534-114-70027399/70027399_640x480_bottom.jpg,bottom,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576534-114-70027399/70027399.txt,RN212-2-02,90-07122023-066961,Schaffner,,"1.8mH -30 to +50% Current Compensated Choke, 2A Id","1.8mH -30 to +50% Current Compensated Choke, 2A Id",,,
189576534-114-70027399,189576534-114-70027399,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576534-114-70027399/70027399_640x480_back.jpg,back,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576534-114-70027399/70027399.txt,RN212-2-02,90-07122023-066961,Schaffner,,"1.8mH -30 to +50% Current Compensated Choke, 2A Id","1.8mH -30 to +50% Current Compensated Choke, 2A Id",,,
189576534-114-70027399,189576534-114-70027399,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576534-114-70027399/70027399_640x480_iso.jpg,iso,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576534-114-70027399/70027399.txt,RN212-2-02,90-07122023-066961,Schaffner,,"1.8mH -30 to +50% Current Compensated Choke, 2A Id","1.8mH -30 to +50% Current Compensated Choke, 2A Id",,,
189576534-114-70027399,189576534-114-70027399,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576534-114-70027399/70027399_640x480_left.jpg,left,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576534-114-70027399/70027399.txt,RN212-2-02,90-07122023-066961,Schaffner,,"1.8mH -30 to +50% Current Compensated Choke, 2A Id","1.8mH -30 to +50% Current Compensated Choke, 2A Id",,,
189576805-114-agb184,189576805-114-agb184,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576805-114-agb184/agb184_640x480_iso.jpg,iso,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576805-114-agb184/agb184.txt,AGB184,90-08092022-030475,Pelonis Technologies,,0.14 Cubic Feet Per Minute (ft³/min) Airflow (P) Micro Blower - AGB184,0.14 Cubic Feet Per Minute (ft³/min) Airflow (P) Micro Blower,,,
189576805-114-agb184,189576805-114-agb184,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576805-114-agb184/agb184_640x480_left.jpg,left,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576805-114-agb184/agb184.txt,AGB184,90-08092022-030475,Pelonis Technologies,,0.14 Cubic Feet Per Minute (ft³/min) Airflow (P) Micro Blower - AGB184,0.14 Cubic Feet Per Minute (ft³/min) Airflow (P) Micro Blower,,,
189576805-114-agb184,189576805-114-agb184,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576805-114-agb184/agb184_640x480_back.jpg,back,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576805-114-agb184/agb184.txt,AGB184,90-08092022-030475,Pelonis Technologies,,0.14 Cubic Feet Per Minute (ft³/min) Airflow (P) Micro Blower - AGB184,0.14 Cubic Feet Per Minute (ft³/min) Airflow (P) Micro Blower,,,
189576805-114-agb184,189576805-114-agb184,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576805-114-agb184/agb184_640x480_top.jpg,top,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576805-114-agb184/agb184.txt,AGB184,90-08092022-030475,Pelonis Technologies,,0.14 Cubic Feet Per Minute (ft³/min) Airflow (P) Micro Blower - AGB184,0.14 Cubic Feet Per Minute (ft³/min) Airflow (P) Micro Blower,,,
189576805-114-agb184,189576805-114-agb184,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576805-114-agb184/agb184_640x480_right.jpg,right,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576805-114-agb184/agb184.txt,AGB184,90-08092022-030475,Pelonis Technologies,,0.14 Cubic Feet Per Minute (ft³/min) Airflow (P) Micro Blower - AGB184,0.14 Cubic Feet Per Minute (ft³/min) Airflow (P) Micro Blower,,,
189576805-114-agb184,189576805-114-agb184,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576805-114-agb184/agb184_640x480_front.jpg,front,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576805-114-agb184/agb184.txt,AGB184,90-08092022-030475,Pelonis Technologies,,0.14 Cubic Feet Per Minute (ft³/min) Airflow (P) Micro Blower - AGB184,0.14 Cubic Feet Per Minute (ft³/min) Airflow (P) Micro Blower,,,
189576805-114-agb184,189576805-114-agb184,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576805-114-agb184/agb184_640x480_bottom.jpg,bottom,/Users/tanishqjadhav/Desktop/Extractor/data/raw/189576805-114-agb184/agb184.txt,AGB184,90-08092022-030475,Pelonis Technologies,,0.14 Cubic Feet Per Minute (ft³/min) Airflow (P) Micro Blower - AGB184,0.14 Cubic Feet Per Minute (ft³/min) Airflow (P) Micro Blower,,,
